casenum,prognum,Trial,Condition,juicerecord,juiceYN,EXpectedPicduration,ExpectedITIpostpic,ExpectedITIpostjuice,ExpectedTrialTIme,Value,Code,rename1,Subject,RunList,volumeSTART,volumeEND,rename2,eventtocode
18244,18444,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-15,5,2488,2489,mut,Event
18245,18445,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-15,5,2490,2491,neu,Event
18246,18446,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-15,5,2492,2493,checks,Event
18247,18447,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-15,6,2494,2495,food+N,Event
18248,18448,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-15,6,2496,2497,juiceN,Event
18249,18449,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-15,6,2498,2499,food+N,Event
18250,18450,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-15,6,2500,2501,juiceN,Event
18251,18451,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-15,6,2502,2503,food+N,Event
18252,18452,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-15,6,2504,2505,juiceN,Event
18253,18453,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-15,6,2506,2507,food+N,Event
18254,18454,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-15,6,2508,2509,juiceN,Event
18255,18455,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-15,6,2510,2511,food+Y,Event
18256,18456,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-15,6,2512,2513,juiceY,Event
18257,18457,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-15,6,2514,2515,ero,Event
18258,18458,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-15,6,2516,2517,mut,Event
18259,18459,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-15,6,2518,2519,neu,Event
18260,18460,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-15,6,2520,2521,checks,Event
18261,18461,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-16,1,2522,2523,food+N,Event
18262,18462,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-16,1,2524,2525,juiceN,Event
18263,18463,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,1,2526,2527,food+Y,Event
18264,18464,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,1,2528,2529,juiceY,Event
18265,18465,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,1,2530,2531,food+Y,Event
18266,18466,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,1,2532,2533,juiceY,Event
18267,18467,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-16,1,2534,2535,food+N,Event
18268,18468,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-16,1,2536,2537,juiceN,Event
18269,18469,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-16,1,2538,2539,food+N,Event
18270,18470,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-16,1,2540,2541,juiceN,Event
18271,18471,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-16,1,2542,2543,ero,Event
18272,18472,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-16,1,2544,2545,mut,Event
18273,18473,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-16,1,2546,2547,neu,Event
18274,18474,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-16,1,2548,2549,checks,Event
18275,18475,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-16,2,2550,2551,food+N,Event
18276,18476,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-16,2,2552,2553,juiceN,Event
18277,18477,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,2,2554,2555,food+Y,Event
18278,18478,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,2,2556,2557,juiceY,Event
18279,18479,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,2,2558,2559,food+Y,Event
18280,18480,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,2,2560,2561,juiceY,Event
18281,18481,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-16,2,2562,2563,food+N,Event
18282,18482,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-16,2,2564,2565,juiceN,Event
18283,18483,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,2,2566,2567,food+Y,Event
18284,18484,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,2,2568,2569,juiceY,Event
18285,18485,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-16,2,2570,2571,ero,Event
18286,18486,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-16,2,2572,2573,mut,Event
18287,18487,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-16,2,2574,2575,neu,Event
18288,18488,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-16,2,2576,2577,checks,Event
18289,18489,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,3,2578,2579,food+Y,Event
18290,18490,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,3,2580,2581,juiceY,Event
18291,18491,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,3,2582,2583,food+Y,Event
18292,18492,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,3,2584,2585,juiceY,Event
18293,18493,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-16,3,2586,2587,food+N,Event
18294,18494,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-16,3,2588,2589,juiceN,Event
18295,18495,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-16,3,2590,2591,food+N,Event
18296,18496,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-16,3,2592,2593,juiceN,Event
18297,18497,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-16,3,2594,2595,food+N,Event
18298,18498,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-16,3,2596,2597,juiceN,Event
18299,18499,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-16,3,2598,2599,ero,Event
18300,18500,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-16,3,2600,2601,mut,Event
18301,18501,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-16,3,2602,2603,neu,Event
18302,18502,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-16,3,2604,2605,checks,Event
18303,18503,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,4,2606,2607,food+Y,Event
18304,18504,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,4,2608,2609,juiceY,Event
18305,18505,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-16,4,2610,2611,food+N,Event
18306,18506,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-16,4,2612,2613,juiceN,Event
18307,18507,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,4,2614,2615,food+Y,Event
18308,18508,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,4,2616,2617,juiceY,Event
18309,18509,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,4,2618,2619,food+Y,Event
18310,18510,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,4,2620,2621,juiceY,Event
18311,18511,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-16,4,2622,2623,food+N,Event
18312,18512,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-16,4,2624,2625,juiceN,Event
18313,18513,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-16,4,2626,2627,ero,Event
18314,18514,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-16,4,2628,2629,mut,Event
18315,18515,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-16,4,2630,2631,neu,Event
18316,18516,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-16,4,2632,2633,checks,Event
18317,18517,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,5,2634,2635,food+Y,Event
18318,18518,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,5,2636,2637,juiceY,Event
18319,18519,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,5,2638,2639,food+Y,Event
18320,18520,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,5,2640,2641,juiceY,Event
18321,18521,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-16,5,2642,2643,food+N,Event
18322,18522,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-16,5,2644,2645,juiceN,Event
18323,18523,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-16,5,2646,2647,food+N,Event
18324,18524,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-16,5,2648,2649,juiceN,Event
18325,18525,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-16,5,2650,2651,food+N,Event
18326,18526,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-16,5,2652,2653,juiceN,Event
18327,18527,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-16,5,2654,2655,ero,Event
18328,18528,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-16,5,2656,2657,mut,Event
18329,18529,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-16,5,2658,2659,neu,Event
18330,18530,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-16,5,2660,2661,checks,Event
18331,18531,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,6,2662,2663,food+Y,Event
18332,18532,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,6,2664,2665,juiceY,Event
18333,18533,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,6,2666,2667,food+Y,Event
18334,18534,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,6,2668,2669,juiceY,Event
18335,18535,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,6,2670,2671,food+Y,Event
18336,18536,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,6,2672,2673,juiceY,Event
18337,18537,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-16,6,2674,2675,food+Y,Event
18338,18538,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-16,6,2676,2677,juiceY,Event
18339,18539,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-16,6,2678,2679,food+N,Event
18340,18540,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-16,6,2680,2681,juiceN,Event
18341,18541,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-16,6,2682,2683,ero,Event
18342,18542,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-16,6,2684,2685,mut,Event
18343,18543,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-16,6,2686,2687,neu,Event
18344,18544,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-16,6,2688,2689,checks,Event
18345,18545,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-17,1,2690,2691,food+Y,Event
18346,18546,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-17,1,2692,2693,juiceY,Event
18347,18547,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-17,1,2694,2695,food+Y,Event
18348,18548,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-17,1,2696,2697,juiceY,Event
18349,18549,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-17,1,2698,2699,food+Y,Event
18350,18550,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-17,1,2700,2701,juiceY,Event
18351,18551,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-17,1,2702,2703,food+Y,Event
18352,18552,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-17,1,2704,2705,juiceY,Event
18353,18553,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-17,1,2706,2707,food+Y,Event
18354,18554,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-17,1,2708,2709,juiceY,Event
18355,18555,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-17,1,2710,2711,ero,Event
18356,18556,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-17,1,2712,2713,mut,Event
18357,18557,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-17,1,2714,2715,neu,Event
18358,18558,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-17,1,2716,2717,checks,Event
18359,18559,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-17,2,2718,2719,food+Y,Event
18360,18560,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-17,2,2720,2721,juiceY,Event
18361,18561,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-17,2,2722,2723,food+Y,Event
18362,18562,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-17,2,2724,2725,juiceY,Event
18363,18563,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-17,2,2726,2727,food+N,Event
18364,18564,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-17,2,2728,2729,juiceN,Event
18365,18565,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-17,2,2730,2731,food+Y,Event
18366,18566,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-17,2,2732,2733,juiceY,Event
18367,18567,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-17,2,2734,2735,food+N,Event
18368,18568,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-17,2,2736,2737,juiceN,Event
18369,18569,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-17,2,2738,2739,ero,Event
18370,18570,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-17,2,2740,2741,mut,Event
18371,18571,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-17,2,2742,2743,neu,Event
18372,18572,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-17,2,2744,2745,checks,Event
18373,18573,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-17,3,2746,2747,food+N,Event
18374,18574,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-17,3,2748,2749,juiceN,Event
18375,18575,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-17,3,2750,2751,food+Y,Event
18376,18576,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-17,3,2752,2753,juiceY,Event
18377,18577,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-17,3,2754,2755,food+N,Event
18378,18578,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-17,3,2756,2757,juiceN,Event
18379,18579,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-17,3,2758,2759,food+Y,Event
18380,18580,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-17,3,2760,2761,juiceY,Event
18381,18581,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-17,3,2762,2763,food+N,Event
18382,18582,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-17,3,2764,2765,juiceN,Event
18383,18583,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-17,3,2766,2767,ero,Event
18384,18584,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-17,3,2768,2769,mut,Event
18385,18585,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-17,3,2770,2771,neu,Event
18386,18586,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-17,3,2772,2773,checks,Event
18387,18587,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-17,4,2774,2775,food+Y,Event
18388,18588,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-17,4,2776,2777,juiceY,Event
18389,18589,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-17,4,2778,2779,food+N,Event
18390,18590,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-17,4,2780,2781,juiceN,Event
18391,18591,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-17,4,2782,2783,food+Y,Event
18392,18592,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-17,4,2784,2785,juiceY,Event
18393,18593,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-17,4,2786,2787,food+N,Event
18394,18594,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-17,4,2788,2789,juiceN,Event
18395,18595,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-17,4,2790,2791,food+Y,Event
18396,18596,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-17,4,2792,2793,juiceY,Event
18397,18597,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-17,4,2794,2795,ero,Event
18398,18598,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-17,4,2796,2797,mut,Event
18399,18599,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-17,4,2798,2799,neu,Event
18400,18600,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-17,4,2800,2801,checks,Event
18401,18601,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-17,5,2802,2803,food+Y,Event
18402,18602,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-17,5,2804,2805,juiceY,Event
18403,18603,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-17,5,2806,2807,food+N,Event
18404,18604,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-17,5,2808,2809,juiceN,Event
18405,18605,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-17,5,2810,2811,food+Y,Event
18406,18606,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-17,5,2812,2813,juiceY,Event
18407,18607,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-17,5,2814,2815,food+N,Event
18408,18608,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-17,5,2816,2817,juiceN,Event
18409,18609,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-17,5,2818,2819,food+N,Event
18410,18610,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-17,5,2820,2821,juiceN,Event
18411,18611,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-17,5,2822,2823,ero,Event
18412,18612,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-17,5,2824,2825,mut,Event
18413,18613,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-17,5,2826,2827,neu,Event
18414,18614,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-17,5,2828,2829,checks,Event
18415,18615,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-17,6,2830,2831,food+N,Event
18416,18616,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-17,6,2832,2833,juiceN,Event
18417,18617,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-17,6,2834,2835,food+N,Event
18418,18618,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-17,6,2836,2837,juiceN,Event
18419,18619,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-17,6,2838,2839,food+N,Event
18420,18620,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-17,6,2840,2841,juiceN,Event
18421,18621,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-17,6,2842,2843,food+N,Event
18422,18622,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-17,6,2844,2845,juiceN,Event
18423,18623,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-17,6,2846,2847,food+N,Event
18424,18624,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-17,6,2848,2849,juiceN,Event
18425,18625,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-17,6,2850,2851,ero,Event
18426,18626,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-17,6,2852,2853,mut,Event
18427,18627,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-17,6,2854,2855,neu,Event
18428,18628,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-17,6,2856,2857,checks,Event
18429,18629,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,1,2858,2859,food+Y,Event
18430,18630,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,1,2860,2861,juiceY,Event
18431,18631,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,1,2862,2863,food+Y,Event
18432,18632,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,1,2864,2865,juiceY,Event
18433,18633,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-18,1,2866,2867,food+N,Event
18434,18634,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-18,1,2868,2869,juiceN,Event
18435,18635,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-18,1,2870,2871,food+N,Event
18436,18636,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-18,1,2872,2873,juiceN,Event
18437,18637,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,1,2874,2875,food+Y,Event
18438,18638,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,1,2876,2877,juiceY,Event
18439,18639,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-18,1,2878,2879,ero,Event
18440,18640,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-18,1,2880,2881,mut,Event
18441,18641,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-18,1,2882,2883,neu,Event
18442,18642,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-18,1,2884,2885,checks,Event
18443,18643,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-18,2,2886,2887,food+N,Event
18444,18644,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-18,2,2888,2889,juiceN,Event
18445,18645,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,2,2890,2891,food+Y,Event
18446,18646,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,2,2892,2893,juiceY,Event
18447,18647,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-18,2,2894,2895,food+N,Event
18448,18648,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-18,2,2896,2897,juiceN,Event
18449,18649,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,2,2898,2899,food+Y,Event
18450,18650,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,2,2900,2901,juiceY,Event
18451,18651,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,2,2902,2903,food+Y,Event
18452,18652,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,2,2904,2905,juiceY,Event
18453,18653,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-18,2,2906,2907,ero,Event
18454,18654,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-18,2,2908,2909,mut,Event
18455,18655,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-18,2,2910,2911,neu,Event
18456,18656,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-18,2,2912,2913,checks,Event
18457,18657,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,3,2914,2915,food+Y,Event
18458,18658,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,3,2916,2917,juiceY,Event
18459,18659,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,3,2918,2919,food+Y,Event
18460,18660,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,3,2920,2921,juiceY,Event
18461,18661,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,3,2922,2923,food+Y,Event
18462,18662,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,3,2924,2925,juiceY,Event
18463,18663,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-18,3,2926,2927,food+N,Event
18464,18664,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-18,3,2928,2929,juiceN,Event
18465,18665,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-18,3,2930,2931,food+N,Event
18466,18666,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-18,3,2932,2933,juiceN,Event
18467,18667,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-18,3,2934,2935,ero,Event
18468,18668,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-18,3,2936,2937,mut,Event
18469,18669,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-18,3,2938,2939,neu,Event
18470,18670,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-18,3,2940,2941,checks,Event
18471,18671,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-18,4,2942,2943,food+N,Event
18472,18672,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-18,4,2944,2945,juiceN,Event
18473,18673,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,4,2946,2947,food+Y,Event
18474,18674,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,4,2948,2949,juiceY,Event
18475,18675,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,4,2950,2951,food+Y,Event
18476,18676,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,4,2952,2953,juiceY,Event
18477,18677,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,4,2954,2955,food+Y,Event
18478,18678,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,4,2956,2957,juiceY,Event
18479,18679,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-18,4,2958,2959,food+N,Event
18480,18680,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-18,4,2960,2961,juiceN,Event
18481,18681,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-18,4,2962,2963,ero,Event
18482,18682,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-18,4,2964,2965,mut,Event
18483,18683,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-18,4,2966,2967,neu,Event
18484,18684,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-18,4,2968,2969,checks,Event
18485,18685,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,5,2970,2971,food+Y,Event
18486,18686,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,5,2972,2973,juiceY,Event
18487,18687,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-18,5,2974,2975,food+N,Event
18488,18688,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-18,5,2976,2977,juiceN,Event
18489,18689,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-18,5,2978,2979,food+N,Event
